customer_id,age,tenure_months,customer_segment,historical_orders,historical_revenue,avg_order_value,days_since_last_purchase,website_visits,email_opens,email_clicks,previous_campaign_response,treatment_received,discount_percentage,purchase,purchase_value,discount_cost,net_revenue,true_baseline_purchase_probability,true_treatment_purchase_probability,true_ite,true_treatment_probability
60080,23,17,standard,8,237.16,37.19,22,7,8,0,0,1,0.1,0,0.0,0.0,0.0,0.1792518683,0.2767490861,0.0974972177,0.4258048667
60081,50,66,standard,6,480.61,79.69,39,10,5,0,0,0,0.0,0,0.0,0.0,0.0,0.4497485047,0.4497485047,0.0,0.4450728716
60082,40,38,premium,8,746.48,105.26,130,11,7,2,0,0,0.0,0,0.0,0.0,0.0,0.0291332964,0.0291332964,0.0,0.1312706735
60083,18,6,budget,3,132.81,49.01,73,8,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0230038095,0.0230038095,0.0,0.1232347643
60084,35,15,premium,7,1052.9,159.78,4,14,7,2,1,1,0.15,1,93.58,14.04,79.54,0.4621003998,0.7081296172,0.2460292174,0.7538665293
60085,34,38,premium,4,671.98,199.48,28,6,3,0,0,1,0.2,1,216.16,43.23,172.93,0.1663337049,0.3388027483,0.1724690434,0.4054617529
60086,36,31,standard,7,443.73,76.29,36,4,5,0,1,1,0.15,0,0.0,0.0,0.0,0.2405721846,0.3942267366,0.1536545519,0.4357332455
60087,48,14,standard,5,237.28,49.58,51,9,10,0,0,0,0.0,0,0.0,0.0,0.0,0.0590304779,0.0590304779,0.0,0.1777966779
60088,58,1,standard,5,235.24,56.32,37,9,7,0,0,0,0.0,0,0.0,0.0,0.0,0.1317896532,0.1317896532,0.0,0.2681102634
60089,50,41,standard,5,526.74,140.54,53,9,15,3,1,0,0.0,0,0.0,0.0,0.0,0.2044289395,0.2044289395,0.0,0.3312367397
60090,38,35,standard,3,197.89,69.47,25,8,4,0,1,0,0.0,0,0.0,0.0,0.0,0.1210839384,0.1210839384,0.0,0.2879352343
60091,40,33,vip,7,1117.89,128.27,20,7,9,4,0,1,0.2,1,127.99,25.6,102.39,0.4243289055,0.671794162,0.2474652564,0.6829073308
60092,59,14,standard,6,651.13,115.05,35,7,6,0,0,0,0.0,0,0.0,0.0,0.0,0.2098334904,0.2098334904,0.0,0.3629513437
60093,24,39,premium,1,130.73,116.68,65,7,8,0,0,1,0.1,0,0.0,0.0,0.0,0.0618680483,0.112622687,0.0507546386,0.1866312533
60094,50,29,premium,4,253.49,59.11,22,12,9,2,1,0,0.0,0,0.0,0.0,0.0,0.2557288994,0.2557288994,0.0,0.4290291608
60095,23,5,vip,8,1087.72,181.85,31,14,10,2,0,0,0.0,1,226.8,0.0,226.8,0.1577387933,0.1577387933,0.0,0.602955796
60096,19,33,vip,8,1278.19,148.3,22,11,10,1,1,1,0.2,1,137.02,27.4,109.62,0.3485686556,0.6377748318,0.2892061762,0.7533003618
60097,43,60,budget,2,89.39,35.68,30,6,2,0,0,0,0.0,0,0.0,0.0,0.0,0.1222610384,0.1222610384,0.0,0.1786305923
60098,18,44,standard,5,248.58,51.11,31,6,4,0,1,0,0.0,0,0.0,0.0,0.0,0.0900737198,0.0900737198,0.0,0.3023467292
60099,32,19,standard,3,228.34,76.06,49,10,7,0,0,1,0.05,0,0.0,0.0,0.0,0.0869712258,0.1130601267,0.0260889009,0.2436919028
60100,51,37,standard,4,302.48,66.73,92,6,4,1,0,0,0.0,0,0.0,0.0,0.0,0.0358468727,0.0358468727,0.0,0.0979594561
60101,26,27,budget,2,154.44,74.28,79,5,7,0,0,0,0.0,0,0.0,0.0,0.0,0.029368018,0.029368018,0.0,0.1021214555
60102,56,30,standard,3,249.96,83.92,61,16,10,0,1,0,0.0,0,0.0,0.0,0.0,0.1199445626,0.1199445626,0.0,0.2222764739
60103,18,25,budget,4,320.48,77.8,46,9,13,3,0,0,0.0,0,0.0,0.0,0.0,0.046307481,0.046307481,0.0,0.1914092523
60104,47,40,premium,0,0.0,37.89,38,6,7,1,0,0,0.0,1,62.02,0.0,62.02,0.2406133095,0.2406133095,0.0,0.2779387586
60105,21,55,standard,4,616.09,168.42,9,6,4,0,0,1,0.05,0,0.0,0.0,0.0,0.2096390309,0.2462326488,0.0365936179,0.4392818213
60106,34,17,standard,5,480.98,121.49,18,10,5,1,1,0,0.0,0,0.0,0.0,0.0,0.1807284888,0.1807284888,0.0,0.446951179
60107,38,23,standard,4,175.35,49.76,3,9,11,0,0,0,0.0,0,0.0,0.0,0.0,0.1591753954,0.1591753954,0.0,0.3423631239
60108,33,21,budget,1,71.07,95.21,56,9,9,2,0,0,0.0,0,0.0,0.0,0.0,0.0413758057,0.0413758057,0.0,0.1206551265
60109,33,41,vip,14,1593.27,100.7,26,16,8,2,1,1,0.2,1,128.29,25.66,102.63,0.3773225054,0.6125626997,0.2352401943,0.7649340672
60110,20,81,standard,6,392.31,64.3,30,15,11,1,1,1,0.15,0,0.0,0.0,0.0,0.2057290003,0.3515547674,0.1458257671,0.3937175008
60111,52,23,budget,1,43.57,33.46,13,6,6,1,1,0,0.0,1,41.67,0.0,41.67,0.1851394385,0.1851394385,0.0,0.2618500348
60112,22,38,budget,3,165.25,63.97,80,2,5,1,0,0,0.0,0,0.0,0.0,0.0,0.0248152342,0.0248152342,0.0,0.091382629
60113,22,35,standard,8,425.72,64.79,34,5,5,2,0,1,0.15,0,0.0,0.0,0.0,0.1106349058,0.2171643842,0.1065294784,0.3313723702
60114,35,12,standard,9,1363.76,130.92,28,5,8,1,1,1,0.2,1,128.85,25.77,103.08,0.2823688941,0.5115890693,0.2292201751,0.6319925322
60115,28,90,standard,10,482.51,57.89,55,6,5,0,1,0,0.0,0,0.0,0.0,0.0,0.1729174574,0.1729174574,0.0,0.3136638141
60116,45,88,budget,5,399.11,73.86,4,11,7,1,0,0,0.0,0,0.0,0.0,0.0,0.308918107,0.308918107,0.0,0.333488276
60117,30,13,standard,3,288.96,80.41,94,5,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0352678406,0.0352678406,0.0,0.1379677437
60118,36,9,budget,1,69.05,69.65,27,6,2,2,0,0,0.0,0,0.0,0.0,0.0,0.0467242929,0.0467242929,0.0,0.1510079254
60119,37,57,premium,12,2894.22,189.53,27,12,6,0,0,1,0.2,0,0.0,0.0,0.0,0.6447657488,0.8404341292,0.1956683804,0.8797667741
60120,47,16,budget,6,245.59,39.26,31,5,3,0,0,1,0.1,0,0.0,0.0,0.0,0.0775969804,0.1225442524,0.044947272,0.1982227509
60121,30,29,standard,3,113.81,40.69,47,5,6,0,0,1,0.1,0,0.0,0.0,0.0,0.1572904278,0.2348633576,0.0775729298,0.2928366164
60122,18,45,standard,4,284.29,51.86,12,4,8,1,0,0,0.0,0,0.0,0.0,0.0,0.0791206414,0.0791206414,0.0,0.2679854475
60123,27,34,budget,4,252.59,59.72,69,8,3,2,0,0,0.0,0,0.0,0.0,0.0,0.0561733269,0.0561733269,0.0,0.1647902604
60124,49,14,standard,7,711.05,93.71,57,3,5,0,0,0,0.0,0,0.0,0.0,0.0,0.1055526243,0.1055526243,0.0,0.2709096293
60125,40,47,budget,4,225.38,53.07,3,2,6,3,1,1,0.1,0,0.0,0.0,0.0,0.2718634296,0.3778125124,0.1059490827,0.3665754207
60126,32,36,standard,2,178.1,76.54,6,7,6,0,0,1,0.15,0,0.0,0.0,0.0,0.2068156507,0.3778460549,0.1710304042,0.3637743268
60127,37,11,premium,7,1850.35,261.97,122,6,5,0,1,1,0.2,0,0.0,0.0,0.0,0.1241111972,0.2137428998,0.0896317026,0.4694232452
60128,33,18,budget,4,214.82,59.45,42,3,2,1,0,1,0.1,1,56.21,5.62,50.59,0.073404837,0.1272076509,0.0538028139,0.200283545
60129,45,12,budget,4,175.82,55.99,24,3,6,1,0,0,0.0,1,35.62,0.0,35.62,0.0773370578,0.0773370578,0.0,0.1905789509
60130,40,18,standard,1,61.38,50.61,69,11,8,1,1,0,0.0,0,0.0,0.0,0.0,0.123473378,0.123473378,0.0,0.2358204893
60131,33,49,budget,1,25.08,36.94,1,7,7,0,0,0,0.0,0,0.0,0.0,0.0,0.1156423713,0.1156423713,0.0,0.2109194383
60132,46,23,premium,7,860.22,126.09,7,8,10,1,0,0,0.0,0,0.0,0.0,0.0,0.362880772,0.362880772,0.0,0.597359704
60133,49,4,budget,2,109.56,47.84,32,3,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0849791109,0.0849791109,0.0,0.1817243992
60134,26,58,standard,4,177.32,37.15,47,10,11,1,0,0,0.0,0,0.0,0.0,0.0,0.1226873498,0.1226873498,0.0,0.2510622899
60135,26,25,standard,4,1039.3,213.17,30,5,5,0,0,1,0.05,0,0.0,0.0,0.0,0.1262798569,0.1502642662,0.0239844093,0.410195586
60136,62,92,standard,7,322.9,51.78,65,10,11,2,1,0,0.0,0,0.0,0.0,0.0,0.4048858318,0.4048858318,0.0,0.3171332072
60137,43,12,budget,1,44.38,52.03,31,3,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0962482028,0.0962482028,0.0,0.1873213487
60138,54,43,premium,7,811.6,119.18,1,11,6,2,0,0,0.0,1,101.1,0.0,101.1,0.3950096121,0.3950096121,0.0,0.5657180578
60139,46,52,standard,6,448.64,81.01,32,7,13,2,0,0,0.0,0,0.0,0.0,0.0,0.1538597626,0.1538597626,0.0,0.2759362296
60140,41,17,standard,2,119.93,63.48,22,6,3,1,0,0,0.0,0,0.0,0.0,0.0,0.1286789064,0.1286789064,0.0,0.2731831945
60141,18,53,premium,3,361.12,126.14,73,7,7,0,0,0,0.0,0,0.0,0.0,0.0,0.0646259677,0.0646259677,0.0,0.2183698054
60142,23,46,premium,5,807.74,176.2,28,9,9,3,0,1,0.1,0,0.0,0.0,0.0,0.1695817838,0.2403112882,0.0707295044,0.456329621
60143,43,33,budget,5,305.48,51.14,148,5,2,0,0,0,0.0,0,0.0,0.0,0.0,0.008351803,0.008351803,0.0,0.0353741305
60144,26,13,standard,3,211.18,72.72,13,7,7,1,0,0,0.0,0,0.0,0.0,0.0,0.1145920598,0.1145920598,0.0,0.3327475221
60145,34,16,premium,9,871.69,113.24,66,11,3,0,0,1,0.15,0,0.0,0.0,0.0,0.0785172812,0.1533201355,0.0748028544,0.3421571408
60146,46,32,vip,8,367.12,61.32,69,13,12,0,1,1,0.2,0,0.0,0.0,0.0,0.1421973239,0.2935522607,0.1513549368,0.3538317232
60147,37,33,standard,7,962.73,161.13,24,6,6,0,0,1,0.2,1,197.09,39.42,157.67,0.2973422663,0.5088742649,0.2115319986,0.525813311
60148,40,15,budget,3,188.96,67.35,76,2,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0197002611,0.0197002611,0.0,0.0762640963
60149,51,80,premium,4,674.52,140.03,21,12,8,1,1,0,0.0,0,0.0,0.0,0.0,0.5263389442,0.5263389442,0.0,0.5596489478
60150,52,19,standard,4,313.71,81.11,51,9,9,0,1,0,0.0,0,0.0,0.0,0.0,0.1447973337,0.1447973337,0.0,0.2837962256
60151,35,33,premium,4,348.17,98.54,18,11,10,0,0,0,0.0,0,0.0,0.0,0.0,0.1906637595,0.1906637595,0.0,0.4079103619
60152,50,48,standard,4,388.27,77.28,68,9,7,3,0,0,0.0,0,0.0,0.0,0.0,0.1835705218,0.1835705218,0.0,0.2528632387
60153,25,34,premium,8,783.75,83.45,26,5,7,0,0,1,0.1,0,0.0,0.0,0.0,0.2387989857,0.3249038968,0.0861049111,0.5360856053
60154,38,39,budget,3,146.64,42.23,59,6,8,1,0,0,0.0,0,0.0,0.0,0.0,0.0761742231,0.0761742231,0.0,0.1525824485
60155,42,20,standard,2,174.96,82.08,38,10,13,2,1,0,0.0,0,0.0,0.0,0.0,0.085243873,0.085243873,0.0,0.2287058168
60156,35,43,vip,7,608.6,104.55,41,14,15,1,0,0,0.0,1,106.75,0.0,106.75,0.1991716265,0.1991716265,0.0,0.4579787938
60157,34,10,standard,5,505.19,92.05,22,5,3,0,0,1,0.05,1,124.25,6.21,118.04,0.0889535147,0.1124737178,0.023520203,0.3125758086
60158,24,21,budget,3,259.32,77.51,35,0,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0757348726,0.0757348726,0.0,0.2044706452
60159,36,14,budget,4,404.13,90.53,29,5,1,1,0,0,0.0,0,0.0,0.0,0.0,0.1214106185,0.1214106185,0.0,0.2934725635
60160,18,8,premium,3,336.05,105.03,28,11,8,0,1,0,0.0,0,0.0,0.0,0.0,0.1435604765,0.1435604765,0.0,0.4708554321
60161,35,31,budget,2,387.01,178.31,8,8,11,1,0,1,0.1,1,162.07,16.21,145.86,0.1094039146,0.1676220684,0.0582181538,0.2575972112
60162,37,24,standard,6,387.11,54.56,9,8,8,1,1,0,0.0,1,53.47,0.0,53.47,0.2630780064,0.2630780064,0.0,0.489554365
60163,44,18,standard,4,323.75,58.42,28,7,4,1,0,0,0.0,0,0.0,0.0,0.0,0.1333125457,0.1333125457,0.0,0.2983910143
60164,23,33,standard,8,771.24,100.72,60,5,8,2,1,1,0.05,0,0.0,0.0,0.0,0.0747144193,0.0966303454,0.0219159261,0.3102543828
60165,40,9,premium,6,600.64,91.16,21,8,6,1,0,0,0.0,0,0.0,0.0,0.0,0.1664035388,0.1664035388,0.0,0.4446541993
60166,42,54,standard,8,818.77,99.4,57,11,8,0,0,1,0.15,0,0.0,0.0,0.0,0.1901525507,0.2810259438,0.0908733931,0.3490185835
60167,36,43,standard,9,437.28,38.93,26,8,4,0,0,1,0.05,0,0.0,0.0,0.0,0.1516166013,0.1779500388,0.0263334374,0.3426687621
60168,41,33,premium,3,268.25,105.64,49,14,9,0,0,0,0.0,0,0.0,0.0,0.0,0.2338232153,0.2338232153,0.0,0.3759835839
60169,39,17,vip,13,978.25,76.89,12,10,9,2,0,0,0.0,0,0.0,0.0,0.0,0.2955533223,0.2955533223,0.0,0.6555149089
60170,18,32,premium,10,934.4,99.57,43,10,6,0,1,0,0.0,0,0.0,0.0,0.0,0.1230765116,0.1230765116,0.0,0.4979055804
60171,26,25,standard,6,260.47,34.67,29,10,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1308345937,0.1308345937,0.0,0.3471436764
60172,60,42,standard,5,398.95,91.47,28,8,6,1,1,0,0.0,1,100.7,0.0,100.7,0.4078804699,0.4078804699,0.0,0.4463951201
60173,43,14,budget,1,50.6,64.01,12,4,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0875943075,0.0875943075,0.0,0.1847460976
60174,29,29,budget,2,104.67,46.53,59,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0403934864,0.0403934864,0.0,0.1200351342
60175,40,14,standard,1,43.25,41.71,18,10,4,0,1,1,0.1,0,0.0,0.0,0.0,0.1398267326,0.2385005086,0.098673776,0.3053050735
60176,44,17,standard,5,848.37,178.68,24,6,11,3,1,1,0.15,1,122.86,18.43,104.43,0.2520206222,0.406032176,0.1540115538,0.4950930421
60177,53,70,budget,3,247.14,97.81,94,6,3,1,0,1,0.05,0,0.0,0.0,0.0,0.0937981317,0.1078268191,0.0140286875,0.1092564192
60178,32,19,standard,2,203.71,87.08,31,4,7,3,1,0,0.0,0,0.0,0.0,0.0,0.1510466583,0.1510466583,0.0,0.3328930904
60179,29,41,premium,8,749.83,88.89,23,11,13,2,1,1,0.15,1,58.06,8.71,49.35,0.2674310337,0.4381841384,0.1707531047,0.5685117722
60180,31,71,standard,4,173.2,49.4,19,8,4,1,1,1,0.05,1,50.24,2.51,47.73,0.1055969073,0.1327430146,0.0271461073,0.2511184429
60181,30,6,standard,2,275.66,127.1,60,8,6,2,0,1,0.05,1,131.33,6.57,124.76,0.0617426227,0.0847188133,0.0229761906,0.2129018672
60182,29,19,budget,3,275.85,97.43,19,2,9,3,0,1,0.15,0,0.0,0.0,0.0,0.087276845,0.1876347038,0.1003578588,0.2341981419
60183,38,8,premium,5,598.24,109.65,17,10,7,1,0,1,0.05,0,0.0,0.0,0.0,0.2092689979,0.2476212806,0.0383522826,0.495490028
60184,31,28,budget,5,250.0,62.57,34,10,11,0,0,0,0.0,0,0.0,0.0,0.0,0.1067903461,0.1067903461,0.0,0.2550799231
60185,35,38,standard,7,550.18,74.11,58,7,4,0,0,1,0.1,0,0.0,0.0,0.0,0.0581914675,0.0901652699,0.0319738024,0.2065574815
60186,57,21,budget,1,46.93,51.81,79,4,5,0,0,0,0.0,1,68.08,0.0,68.08,0.0402509215,0.0402509215,0.0,0.0754431302
60187,25,42,standard,4,351.44,83.06,44,6,5,2,1,1,0.1,0,0.0,0.0,0.0,0.1290411507,0.2029252017,0.073884051,0.3242857635
60188,40,27,budget,2,124.35,56.13,46,7,5,2,0,0,0.0,1,75.89,0.0,75.89,0.1392629464,0.1392629464,0.0,0.2241611884
60189,24,8,standard,3,265.74,75.85,96,3,10,2,1,0,0.0,0,0.0,0.0,0.0,0.0322152259,0.0322152259,0.0,0.150979261
60190,46,59,budget,8,630.1,84.49,36,4,8,1,1,1,0.05,0,0.0,0.0,0.0,0.1439070834,0.1648686045,0.0209615211,0.2676688459
60191,48,76,standard,6,332.06,41.82,43,4,3,1,1,1,0.05,0,0.0,0.0,0.0,0.2328670871,0.2611094544,0.0282423673,0.2979924682
60192,26,60,standard,8,453.1,44.55,14,11,9,0,1,1,0.1,1,38.9,3.89,35.01,0.3546558134,0.4740465114,0.1193906981,0.5450174034
60193,28,25,standard,5,816.45,154.8,73,6,6,1,0,1,0.1,0,0.0,0.0,0.0,0.1123434408,0.1641756152,0.0518321744,0.3212136601
60194,43,66,budget,1,69.25,67.32,23,8,7,0,0,0,0.0,0,0.0,0.0,0.0,0.1528512288,0.1528512288,0.0,0.1874415715
60195,33,15,standard,0,0.0,105.66,77,4,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0369971211,0.0369971211,0.0,0.1077256136
60196,52,6,budget,1,35.79,34.76,38,3,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0541462022,0.0541462022,0.0,0.1223107375
60197,23,14,budget,2,112.65,54.94,63,6,2,2,0,0,0.0,0,0.0,0.0,0.0,0.0220349853,0.0220349853,0.0,0.1081869881
60198,48,61,premium,1,98.56,100.5,40,9,6,1,0,1,0.15,0,0.0,0.0,0.0,0.2418421704,0.3716117985,0.1297696282,0.2816777273
60199,61,74,budget,8,293.2,41.27,10,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.1905610109,0.1905610109,0.0,0.2155320647
60200,40,63,budget,5,126.57,27.02,27,5,9,0,1,0,0.0,0,0.0,0.0,0.0,0.1214364764,0.1214364764,0.0,0.2115207918
60201,29,13,premium,1,184.11,159.39,21,5,4,0,0,0,0.0,0,0.0,0.0,0.0,0.1784284048,0.1784284048,0.0,0.3884819247
60202,27,13,premium,5,356.46,93.29,35,9,8,1,0,0,0.0,0,0.0,0.0,0.0,0.078732535,0.078732535,0.0,0.318910368
60203,34,2,budget,3,184.71,95.08,20,9,7,4,0,0,0.0,0,0.0,0.0,0.0,0.0938746586,0.0938746586,0.0,0.2617871785
60204,43,28,standard,6,911.19,142.25,20,7,10,0,0,0,0.0,0,0.0,0.0,0.0,0.2926917254,0.2926917254,0.0,0.5021794014
60205,20,53,standard,4,443.62,81.47,61,5,13,1,1,0,0.0,0,0.0,0.0,0.0,0.0859361949,0.0859361949,0.0,0.2546574424
60206,33,37,standard,1,123.97,129.82,32,6,3,1,0,0,0.0,0,0.0,0.0,0.0,0.0721581316,0.0721581316,0.0,0.1868060316
60207,37,17,standard,7,468.07,57.29,12,7,4,0,0,1,0.15,0,0.0,0.0,0.0,0.1915589425,0.336074275,0.1445153325,0.4288645313
60208,53,13,standard,4,311.61,79.29,25,9,6,0,0,1,0.05,1,58.58,2.93,55.65,0.1729909817,0.2036476509,0.0306566692,0.3189566058
60209,56,46,vip,7,1658.57,287.48,39,23,11,0,0,0,0.0,0,0.0,0.0,0.0,0.447077087,0.447077087,0.0,0.6830613094
60210,35,6,standard,1,97.88,84.25,7,5,5,1,0,0,0.0,0,0.0,0.0,0.0,0.1003005887,0.1003005887,0.0,0.2683554373
60211,24,37,budget,3,193.83,72.78,35,9,6,2,1,0,0.0,0,0.0,0.0,0.0,0.0930251482,0.0930251482,0.0,0.2522093435
60212,38,23,standard,5,362.77,68.39,73,12,8,0,0,0,0.0,0,0.0,0.0,0.0,0.0601615021,0.0601615021,0.0,0.1898442754
60213,38,107,budget,3,124.55,32.27,23,3,4,0,0,0,0.0,0,0.0,0.0,0.0,0.2633848232,0.2633848232,0.0,0.2297000702
60214,49,40,standard,2,86.54,35.67,38,3,5,0,0,0,0.0,0,0.0,0.0,0.0,0.1157267618,0.1157267618,0.0,0.1866420221
60215,31,19,premium,6,1021.12,145.2,9,6,6,1,0,0,0.0,0,0.0,0.0,0.0,0.2550645815,0.2550645815,0.0,0.5967664909
60216,25,18,standard,1,59.97,65.97,26,12,6,0,1,0,0.0,0,0.0,0.0,0.0,0.1147378215,0.1147378215,0.0,0.3117857322
60217,36,17,budget,4,154.19,33.51,40,8,6,4,1,1,0.1,0,0.0,0.0,0.0,0.0668370274,0.1283126815,0.0614756541,0.2064300196
60218,32,49,standard,5,217.88,46.36,23,5,4,0,1,0,0.0,0,0.0,0.0,0.0,0.1540690448,0.1540690448,0.0,0.3290593219
60219,32,42,standard,6,420.88,83.97,81,4,9,2,0,0,0.0,0,0.0,0.0,0.0,0.0676966748,0.0676966748,0.0,0.1834742903
60220,26,78,budget,2,62.7,39.16,11,6,4,1,0,0,0.0,0,0.0,0.0,0.0,0.1939195097,0.1939195097,0.0,0.2620666464
60221,22,58,standard,4,273.54,56.53,14,3,7,0,0,1,0.15,0,0.0,0.0,0.0,0.0960462065,0.1862976412,0.0902514347,0.2574943539
60222,43,20,standard,2,165.99,81.47,61,9,7,0,0,1,0.1,0,0.0,0.0,0.0,0.0561182873,0.0987011783,0.042582891,0.1541224224
60223,39,44,premium,6,406.82,91.38,61,5,8,1,0,0,0.0,0,0.0,0.0,0.0,0.134124702,0.134124702,0.0,0.2848280032
60224,27,21,budget,1,32.63,40.43,26,3,3,0,0,0,0.0,0,0.0,0.0,0.0,0.055778304,0.055778304,0.0,0.1619901976
60225,45,82,standard,7,528.77,74.02,33,3,8,2,1,1,0.1,1,113.91,11.39,102.52,0.1999907961,0.2539923286,0.0540015325,0.2998885563
60226,18,50,budget,3,99.11,32.71,11,6,7,1,1,0,0.0,0,0.0,0.0,0.0,0.1448381113,0.1448381113,0.0,0.3160404071
60227,32,93,standard,12,473.95,40.3,36,1,5,2,0,0,0.0,0,0.0,0.0,0.0,0.1470091339,0.1470091339,0.0,0.2534929035
60228,38,60,standard,7,897.31,130.53,26,7,6,0,1,1,0.1,0,0.0,0.0,0.0,0.3414828459,0.4319419289,0.0904590829,0.5258008369
60229,48,38,budget,1,63.46,60.72,55,3,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0863954336,0.0863954336,0.0,0.1341248059
60230,30,55,premium,8,772.96,90.56,57,7,8,1,1,0,0.0,0,0.0,0.0,0.0,0.1550587696,0.1550587696,0.0,0.4025908262
60231,48,71,budget,4,108.57,32.44,3,7,3,1,0,0,0.0,1,33.31,0.0,33.31,0.2315295209,0.2315295209,0.0,0.2649098008
60232,29,13,standard,3,121.04,50.37,56,7,5,2,0,0,0.0,0,0.0,0.0,0.0,0.0538827422,0.0538827422,0.0,0.190673417
60233,45,16,premium,5,778.31,137.54,12,17,8,0,0,1,0.1,0,0.0,0.0,0.0,0.2884909443,0.3850637678,0.0965728236,0.5550891047
60234,55,6,standard,10,313.05,33.3,12,7,5,0,0,1,0.05,1,42.82,2.14,40.68,0.3035189194,0.346244615,0.0427256956,0.4605106768
60235,25,26,vip,7,1300.84,142.64,56,11,9,0,0,1,0.2,1,71.62,14.32,57.3,0.2046088503,0.3725262217,0.1679173714,0.5946593185
60236,38,28,vip,5,590.98,130.34,42,19,11,0,1,0,0.0,1,106.31,0.0,106.31,0.1452345194,0.1452345194,0.0,0.4420537253
60237,42,8,premium,9,2042.96,159.09,44,11,6,1,0,1,0.15,1,295.78,44.37,251.41,0.3425203917,0.4600460546,0.1175256629,0.7294150093
60238,22,38,standard,6,612.78,92.02,5,9,11,0,1,0,0.0,1,94.42,0.0,94.42,0.2631226851,0.2631226851,0.0,0.551612355
60239,41,54,vip,10,2305.74,214.6,56,9,8,3,1,1,0.15,1,252.95,37.94,215.01,0.4803823246,0.5939170677,0.1135347431,0.7932140103
60240,30,2,standard,3,178.41,58.1,7,8,6,1,1,0,0.0,0,0.0,0.0,0.0,0.1596855136,0.1596855136,0.0,0.421287773
60241,27,35,premium,7,576.55,97.5,75,11,11,1,0,0,0.0,0,0.0,0.0,0.0,0.0820269812,0.0820269812,0.0,0.2857010155
60242,31,66,standard,2,102.17,65.5,98,11,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0654856427,0.0654856427,0.0,0.1257169971
60243,31,13,premium,8,591.26,73.28,18,8,6,1,0,1,0.1,0,0.0,0.0,0.0,0.1480841335,0.2239615199,0.0758773864,0.4613604671
60244,45,36,standard,4,400.93,82.11,41,12,8,3,0,0,0.0,0,0.0,0.0,0.0,0.3138307074,0.3138307074,0.0,0.4079094989
60245,36,39,budget,2,144.39,64.21,28,4,7,0,0,0,0.0,0,0.0,0.0,0.0,0.1001459568,0.1001459568,0.0,0.1924034665
60246,61,27,budget,3,111.05,47.35,21,2,7,1,1,1,0.15,1,33.64,5.05,28.59,0.3709816469,0.5561417451,0.1851600983,0.3481852897
60247,30,14,standard,3,185.47,58.83,37,8,10,0,1,0,0.0,0,0.0,0.0,0.0,0.0826921137,0.0826921137,0.0,0.2730282338
60248,41,31,vip,11,2114.12,179.75,15,13,7,0,1,1,0.2,1,170.93,34.19,136.74,0.4663427105,0.7084336331,0.2420909226,0.8336559062
60249,34,89,standard,5,285.19,52.77,1,2,6,0,0,0,0.0,1,43.02,0.0,43.02,0.4333755171,0.4333755171,0.0,0.4399866496
60250,22,25,vip,11,1528.55,139.7,25,19,11,5,1,1,0.2,1,86.62,17.32,69.3,0.4131612664,0.7117524681,0.2985912017,0.8140559838
60251,53,63,standard,4,112.19,25.99,67,10,7,1,0,0,0.0,0,0.0,0.0,0.0,0.0733840453,0.0733840453,0.0,0.1244636552
60252,37,20,standard,2,194.76,119.4,27,9,13,1,1,1,0.05,0,0.0,0.0,0.0,0.1923274656,0.2356986098,0.0433711441,0.3648813545
60253,27,53,standard,6,407.35,61.72,53,11,8,0,1,0,0.0,0,0.0,0.0,0.0,0.0862774963,0.0862774963,0.0,0.2628478883
60254,40,18,premium,4,483.45,103.46,68,10,6,2,0,0,0.0,0,0.0,0.0,0.0,0.105391372,0.105391372,0.0,0.2896734274
60255,47,34,standard,5,415.87,98.3,37,4,10,2,0,0,0.0,0,0.0,0.0,0.0,0.2332186695,0.2332186695,0.0,0.3420288149
60256,27,39,budget,4,118.41,32.98,10,6,3,0,1,0,0.0,0,0.0,0.0,0.0,0.155335716,0.155335716,0.0,0.3300138112
60257,37,71,premium,6,546.39,92.57,3,16,7,1,1,1,0.15,1,68.68,10.3,58.38,0.6009831234,0.8655235053,0.2645403819,0.6835975107
60258,47,19,premium,5,1288.7,225.84,2,11,7,1,0,1,0.1,0,0.0,0.0,0.0,0.4071060013,0.5075137,0.1004076988,0.6782870182
60259,38,35,standard,5,299.9,77.23,3,11,11,4,0,0,0.0,0,0.0,0.0,0.0,0.2202217287,0.2202217287,0.0,0.4005757466
60260,42,27,standard,2,339.55,184.18,18,9,9,0,0,1,0.1,1,145.54,14.55,130.99,0.1855247465,0.2652304274,0.0797056809,0.3347086311
60261,33,19,budget,3,294.94,83.72,71,5,10,1,0,0,0.0,0,0.0,0.0,0.0,0.0635097368,0.0635097368,0.0,0.1652498025
